facility_code,facility_name,facility_type,zone,municipality,district,latitude,longitude,source_dataset,bus_status,solver_ready,bus_id,voltage_kv,topology_role,voltage_level_status,notes
1413S5585200,BELVER,SE_AT,Médio Tejo,Mação,Santarém,39.4813953564591,-7.99796319556978,se-at_2025,candidate,False,1413S5585200_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1413S5632800,PRACANA,SE_AT,Médio Tejo,Mação,Santarém,39.5669331634235,-7.81469393331499,se-at_2025,candidate,False,1413S5632800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1413S5632800,PRACANA,SE_AT,Médio Tejo,Mação,Santarém,39.5669331634235,-7.81469393331499,se-at_2025,candidate,False,1413S5632800_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1414S5001400,RIO MAIOR,SE_AT,Lezíria do Tejo,Rio Maior,Santarém,39.3168198381585,-8.92157933155721,se-at_2025,candidate,False,1414S5001400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1414S5001400,RIO MAIOR,SE_AT,Lezíria do Tejo,Rio Maior,Santarém,39.3168198381585,-8.92157933155721,se-at_2025,candidate,False,1414S5001400_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1415P5906300,MARINHAIS,PC_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.0317921587999,-8.68251895942363,pc-at_2025,candidate,False,1415P5906300_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1415P5907100,GRANHO,PC_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.070382662605,-8.66398685099672,pc-at_2025,candidate,False,1415P5907100_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1415S5636100,GLÓRIA,SE_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.0396472947729,-8.66247544909662,se-at_2025,candidate,False,1415S5636100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1415S5636100,GLÓRIA,SE_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.0396472947729,-8.66247544909662,se-at_2025,candidate,False,1415S5636100_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1415S5840100,MEXEEIRO,SE_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.0260638131249,-8.76545361183645,se-at_2025,candidate,False,1415S5840100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1415S5840100,MEXEEIRO,SE_AT,Lezíria do Tejo,Salvaterra de Magos,Santarém,39.0260638131249,-8.76545361183645,se-at_2025,candidate,False,1415S5840100_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1416P5907200,ALCANHÕES,PC_AT,Lezíria do Tejo,Santarém,Santarém,39.2795905503822,-8.6513455863536,pc-at_2025,candidate,False,1416P5907200_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1416S5106800,FONTAINHAS,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.2473941408176,-8.72576194794212,se-at_2025,candidate,False,1416S5106800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1416S5106800,FONTAINHAS,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.2473941408176,-8.72576194794212,se-at_2025,candidate,False,1416S5106800_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30/. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1416S5901000,ALCANEDE,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.4275804388859,-8.80909546304938,se-at_2025,candidate,False,1416S5901000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1416S5901000,ALCANEDE,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.4275804388859,-8.80909546304938,se-at_2025,candidate,False,1416S5901000_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1416S5901800,VALE FIGUEIRA,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.3324486385034,-8.63054685172559,se-at_2025,candidate,False,1416S5901800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1416S5901800,VALE FIGUEIRA,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.3324486385034,-8.63054685172559,se-at_2025,candidate,False,1416S5901800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1416S5902600,SÃO BENTO,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.2466492408658,-8.68565789885188,se-at_2025,candidate,False,1416S5902600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1416S5902600,SÃO BENTO,SE_AT,Lezíria do Tejo,Santarém,Santarém,39.2466492408658,-8.68565789885188,se-at_2025,candidate,False,1416S5902600_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1418S5003600,VENDA NOVA (Tomar),SE_AT,Médio Tejo,Tomar,Santarém,39.6363211535193,-8.3760481199526,se-at_2025,candidate,False,1418S5003600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1418S5003600,VENDA NOVA (Tomar),SE_AT,Médio Tejo,Tomar,Santarém,39.6363211535193,-8.3760481199526,se-at_2025,candidate,False,1418S5003600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1418S5004100,SANTA CITA,SE_AT,Médio Tejo,Tomar,Santarém,39.554756683008,-8.39320109087591,se-at_2025,candidate,False,1418S5004100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1418S5004100,SANTA CITA,SE_AT,Médio Tejo,Tomar,Santarém,39.554756683008,-8.39320109087591,se-at_2025,candidate,False,1418S5004100_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1419P5023100,CHANCELARIA,PC_AT,Médio Tejo,Torres Novas,Santarém,39.545566707998,-8.56432810506583,pc-at_2025,candidate,False,1419P5023100_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1419P5569100,ALMONDA,PC_AT,Médio Tejo,Torres Novas,Santarém,39.4939960575818,-8.61476011140997,pc-at_2025,candidate,False,1419P5569100_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1419S5627800,SERRADA GRANDE,SE_AT,Médio Tejo,Torres Novas,Santarém,39.4688281430257,-8.54837270810758,se-at_2025,candidate,False,1419S5627800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1419S5627800,SERRADA GRANDE,SE_AT,Médio Tejo,Torres Novas,Santarém,39.4688281430257,-8.54837270810758,se-at_2025,candidate,False,1419S5627800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1420S5664400,ALMOUROL,SE_AT,Médio Tejo,Vila Nova da Barquinha,Santarém,39.4649629810333,-8.38486815999545,se-at_2025,candidate,False,1420S5664400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1420S5664400,ALMOUROL,SE_AT,Médio Tejo,Vila Nova da Barquinha,Santarém,39.4649629810333,-8.38486815999545,se-at_2025,candidate,False,1420S5664400_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1421S5002900,OURÉM,SE_AT,Médio Tejo,Ourém,Santarém,39.6636327416483,-8.59015218806743,se-at_2025,candidate,False,1421S5002900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1421S5002900,OURÉM,SE_AT,Médio Tejo,Ourém,Santarém,39.6636327416483,-8.59015218806743,se-at_2025,candidate,False,1421S5002900_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1421S5004500,FÁTIMA,SE_AT,Médio Tejo,Ourém,Santarém,39.6304006671614,-8.69085792095743,se-at_2025,candidate,False,1421S5004500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1421S5004500,FÁTIMA,SE_AT,Médio Tejo,Ourém,Santarém,39.6304006671614,-8.69085792095743,se-at_2025,candidate,False,1421S5004500_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1501S5053800,ALCÁCER DO SAL,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.3841695399754,-8.51219026920227,se-at_2025,candidate,False,1501S5053800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1501S5053800,ALCÁCER DO SAL,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.3841695399754,-8.51219026920227,se-at_2025,candidate,False,1501S5053800_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1501S5053900,VALE DE GAIO,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.2665137489847,-8.31516483707305,se-at_2025,candidate,False,1501S5053900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1501S5053900,VALE DE GAIO,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.2665137489847,-8.31516483707305,se-at_2025,candidate,False,1501S5053900_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1501S5054200,COMPORTA,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.3744374440504,-8.78486166549782,se-at_2025,candidate,False,1501S5054200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1501S5054200,COMPORTA,SE_AT,Alentejo Litoral,Alcácer do Sal,Setúbal,38.3744374440504,-8.78486166549782,se-at_2025,candidate,False,1501S5054200_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1502S5030600,SÃO FRANCISCO,SE_AT,Península de Setúbal,Alcochete,Setúbal,38.7266963070105,-8.97229933709246,se-at_2025,candidate,False,1502S5030600_60,15.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1502S5030600,SÃO FRANCISCO,SE_AT,Península de Setúbal,Alcochete,Setúbal,38.7266963070105,-8.97229933709246,se-at_2025,candidate,False,1502S5030600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503P5020100,PIEDADE,PC_AT,Península de Setúbal,Almada,Setúbal,38.6651124806932,-9.17461639865711,pc-at_2025,candidate,False,1503P5020100_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5020400,SOBREDA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6478295674654,-9.17668132681433,se-at_2025,candidate,False,1503S5020400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5020400,SOBREDA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6478295674654,-9.17668132681433,se-at_2025,candidate,False,1503S5020400_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503S5021100,PORTAGEM,SE_AT,Península de Setúbal,Almada,Setúbal,38.6718270084547,-9.17478697522116,se-at_2025,candidate,False,1503S5021100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5021100,PORTAGEM,SE_AT,Península de Setúbal,Almada,Setúbal,38.6718270084547,-9.17478697522116,se-at_2025,candidate,False,1503S5021100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503S5021300,AROEIRA,SE_AT,Península de Setúbal,Almada,Setúbal,38.5846061028923,-9.16322422660795,se-at_2025,candidate,False,1503S5021300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5021300,AROEIRA,SE_AT,Península de Setúbal,Almada,Setúbal,38.5846061028923,-9.16322422660795,se-at_2025,candidate,False,1503S5021300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503S5021500,MUTELA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6743835659176,-9.15365090614543,se-at_2025,candidate,False,1503S5021500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5021500,MUTELA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6743835659176,-9.15365090614543,se-at_2025,candidate,False,1503S5021500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503S5021700,LARANJEIRO,SE_AT,Península de Setúbal,Almada,Setúbal,38.6556793361888,-9.15594572675852,se-at_2025,candidate,False,1503S5021700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5021700,LARANJEIRO,SE_AT,Península de Setúbal,Almada,Setúbal,38.6556793361888,-9.15594572675852,se-at_2025,candidate,False,1503S5021700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1503S5022800,COSTA DA CAPARICA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6559363845331,-9.22469151597253,se-at_2025,candidate,False,1503S5022800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1503S5022800,COSTA DA CAPARICA,SE_AT,Península de Setúbal,Almada,Setúbal,38.6559363845331,-9.22469151597253,se-at_2025,candidate,False,1503S5022800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1504P5022900,PS CENTRAL BARREIRO,PC_AT,Península de Setúbal,Barreiro,Setúbal,38.6743991463614,-9.05392122695444,pc-at_2025,candidate,False,1504P5022900_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1504S5020200,COINA,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.5879552207102,-9.04379210227551,se-at_2025,candidate,False,1504S5020200_60,15.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1504S5020200,COINA,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.5879552207102,-9.04379210227551,se-at_2025,candidate,False,1504S5020200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1504S5020300,BARREIRO,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6631038803351,-9.06123982421673,se-at_2025,candidate,False,1504S5020300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1504S5020300,BARREIRO,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6631038803351,-9.06123982421673,se-at_2025,candidate,False,1504S5020300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1504S5020700,VILA CHÃ,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6232485152187,-9.03752042527927,se-at_2025,candidate,False,1504S5020700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1504S5020700,VILA CHÃ,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6232485152187,-9.03752042527927,se-at_2025,candidate,False,1504S5020700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1504S5022700,QUIMIPARQUE,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6699867695163,-9.06230829350075,se-at_2025,candidate,False,1504S5022700_60,6.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1504S5022700,QUIMIPARQUE,SE_AT,Península de Setúbal,Barreiro,Setúbal,38.6699867695163,-9.06230829350075,se-at_2025,candidate,False,1504S5022700_6,6.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=6. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1506S5031400,MOITA,SE_AT,Península de Setúbal,Moita,Setúbal,38.630558790395,-8.99020217413639,se-at_2025,candidate,False,1506S5031400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1506S5031400,MOITA,SE_AT,Península de Setúbal,Moita,Setúbal,38.630558790395,-8.99020217413639,se-at_2025,candidate,False,1506S5031400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1507S5030900,PEGÕES,SE_AT,Península de Setúbal,Montijo,Setúbal,38.6894674275082,-8.61353563507317,se-at_2025,candidate,False,1507S5030900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1507S5030900,PEGÕES,SE_AT,Península de Setúbal,Montijo,Setúbal,38.6894674275082,-8.61353563507317,se-at_2025,candidate,False,1507S5030900_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30/. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1507S5900600,MONTIJO,SE_AT,Península de Setúbal,Montijo,Setúbal,38.7031082075198,-8.93773058465794,se-at_2025,candidate,False,1507S5900600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1507S5900600,MONTIJO,SE_AT,Península de Setúbal,Montijo,Setúbal,38.7031082075198,-8.93773058465794,se-at_2025,candidate,False,1507S5900600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1508S5031800,CARRASCAS,SE_AT,Península de Setúbal,Palmela,Setúbal,38.5953798053933,-8.89880155454382,se-at_2025,candidate,False,1508S5031800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1508S5031800,CARRASCAS,SE_AT,Península de Setúbal,Palmela,Setúbal,38.5953798053933,-8.89880155454382,se-at_2025,candidate,False,1508S5031800_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30/. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1508S5902400,PINHAL NOVO,SE_AT,Península de Setúbal,Palmela,Setúbal,38.6594173890094,-8.90410495381109,se-at_2025,candidate,False,1508S5902400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1508S5902400,PINHAL NOVO,SE_AT,Península de Setúbal,Palmela,Setúbal,38.6594173890094,-8.90410495381109,se-at_2025,candidate,False,1508S5902400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1508S5903500,QUINTA DO ANJO,SE_AT,Península de Setúbal,Palmela,Setúbal,38.5794199080201,-8.96856395855957,se-at_2025,candidate,False,1508S5903500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1508S5903500,QUINTA DO ANJO,SE_AT,Península de Setúbal,Palmela,Setúbal,38.5794199080201,-8.96856395855957,se-at_2025,candidate,False,1508S5903500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1509S5054000,SANTIAGO,SE_AT,Alentejo Litoral,Santiago do Cacém,Setúbal,38.024901738891,-8.67507310256394,se-at_2025,candidate,False,1509S5054000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1509S5054000,SANTIAGO,SE_AT,Alentejo Litoral,Santiago do Cacém,Setúbal,38.024901738891,-8.67507310256394,se-at_2025,candidate,False,1509S5054000_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1510P5020500,MATA,PC_AT,Península de Setúbal,Seixal,Setúbal,38.5959706475592,-9.10533134278156,pc-at_2025,candidate,False,1510P5020500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1510S5021200,FOGUETEIRO,SE_AT,Península de Setúbal,Seixal,Setúbal,38.6146183304279,-9.11331320253183,se-at_2025,candidate,False,1510S5021200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1510S5021200,FOGUETEIRO,SE_AT,Península de Setúbal,Seixal,Setúbal,38.6146183304279,-9.11331320253183,se-at_2025,candidate,False,1510S5021200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1510S5022300,SEIXAL,SE_AT,Península de Setúbal,Seixal,Setúbal,38.6265781654814,-9.09880506834704,se-at_2025,candidate,False,1510S5022300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1510S5022300,SEIXAL,SE_AT,Península de Setúbal,Seixal,Setúbal,38.6265781654814,-9.09880506834704,se-at_2025,candidate,False,1510S5022300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1511S5020600,QUINTA DO CONDE,SE_AT,Península de Setúbal,Sesimbra,Setúbal,38.5439716536938,-9.07337451340172,se-at_2025,candidate,False,1511S5020600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1511S5020600,QUINTA DO CONDE,SE_AT,Península de Setúbal,Sesimbra,Setúbal,38.5439716536938,-9.07337451340172,se-at_2025,candidate,False,1511S5020600_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1511S5021000,SANTANA,SE_AT,Península de Setúbal,Sesimbra,Setúbal,38.4536707901775,-9.13648414300182,se-at_2025,candidate,False,1511S5021000_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1511S5021000,SANTANA,SE_AT,Península de Setúbal,Sesimbra,Setúbal,38.4536707901775,-9.13648414300182,se-at_2025,candidate,False,1511S5021000_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1512P5032500,ALGERUZ,PC_AT,Península de Setúbal,Setúbal,Setúbal,38.5502695245521,-8.85100849841092,pc-at_2025,candidate,False,1512P5032500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512P5903900,SADO,PC_AT,Península de Setúbal,Setúbal,Setúbal,38.5088478676215,-8.83281521982619,pc-at_2025,candidate,False,1512P5903900_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5030700,SÃO SEBASTIÃO,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5445621343099,-8.8783709720027,se-at_2025,candidate,False,1512S5030700_60,15.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5030700,SÃO SEBASTIÃO,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5445621343099,-8.8783709720027,se-at_2025,candidate,False,1512S5030700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1512S5031200,SADO,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5021850850802,-8.8050516671651,se-at_2025,candidate,False,1512S5031200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5031900,TERROA,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5236162143309,-8.86139348342098,se-at_2025,candidate,False,1512S5031900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5031900,TERROA,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5236162143309,-8.86139348342098,se-at_2025,candidate,False,1512S5031900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1512S5032400,BRASIL,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5293199641337,-8.88730268220072,se-at_2025,candidate,False,1512S5032400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
1512S5032400,BRASIL,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.5293199641337,-8.88730268220072,se-at_2025,candidate,False,1512S5032400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
1512S5990600,SE MOVEL 06,SE_AT,Península de Setúbal,Setúbal,Setúbal,38.6477664766744,-9.17647457040806,se-at_2025,candidate,False,1512S5990600_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
