dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,to_name_score,csv_column,"Unitless score, ratio, coverage, percentage, or audit metric `to_name_score`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.0"", ""1.0"", ""0.5""]","[""0.0"", ""0.3333333333333333"", ""0.5"", ""0.6666666666666666"", ""1.0""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,min_distance_m,csv_column,Distance or length measurement field `min_distance_m`.,number,distance_m,m,False,0,0.0,[],"[""0.028162044969817557"", ""0.024997941637624747"", ""0.022273631193697074""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,median_branch_to_osm_m,csv_column,Distance or length measurement field `median_branch_to_osm_m`.,number,distance_m,m,False,0,0.0,[],"[""0.9551952573422333"", ""1.3143670445680817"", ""1.2598584536046924""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,branch_coverage_250m,csv_column,"Unitless score, ratio, coverage, percentage, or audit metric `branch_coverage_250m`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""1.0"", ""0.7804878048780488"", ""0.8478260869565217""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,branch_coverage_500m,csv_column,"Unitless score, ratio, coverage, percentage, or audit metric `branch_coverage_500m`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""1.0"", ""0.7926829268292683"", ""0.8695652173913043""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,osm_coverage_500m,csv_column,"Unitless score, ratio, coverage, percentage, or audit metric `osm_coverage_500m`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""1.0"", ""0.03389830508474576"", ""0.0""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,external_evidence_status,csv_column,OSM/OpenInfraMap public-source concordance category.,string,string,not_applicable,False,0,0.0,[],"[""OSM_GEOMETRY_OPERATOR_STRONG"", ""OSM_NAME_OPERATOR_STRONG"", ""OSM_GEOMETRY_MEDIUM""]","[""OSM_GEOMETRY_MEDIUM"", ""OSM_GEOMETRY_OPERATOR_STRONG"", ""OSM_NAME_OPERATOR_STRONG"", ""OSM_NEARBY_WEAK"", ""OSM_PARTIAL_NAME_NEARBY""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,evidence_reason,csv_column,Human-readable rule explanation for an external-evidence category.,string,string,not_applicable,False,0,0.0,[],"[""Candidate geometry is close to an OSM 60 kV E-REDES corridor."", ""Both endpoint names appear in an OSM 60 kV E-REDES record."", ""Candidate geometry overlaps an OSM 60 kV corridor.""]","[""An OSM 60 kV feature is nearby but evidence is incomplete."", ""Both endpoint names appear in an OSM 60 kV E-REDES record."", ""Candidate geometry is close to an OSM 60 kV E-REDES corridor."", ""Candidate geometry overlaps an OSM 60 kV corridor."", ""One endpoint name appears and the OSM corridor is nearby.""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,osm_url,csv_column,OpenStreetMap object URL used for public-source triangulation.,string,url,not_applicable,False,0,0.0,[],"[""https://www.openstreetmap.org/way/403455384"", ""https://www.openstreetmap.org/way/472652219"", ""https://www.openstreetmap.org/way/402902027""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,negative_control_seed,csv_column,Technical-validation field `negative_control_seed`.,integer,integer,not_applicable,False,0,0.0,[],"[""20260714""]","[""20260714""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,negative_control_type,csv_column,Technical-validation field `negative_control_type`.,string,string,not_applicable,False,0,0.0,[],"[""length_stratified_endpoint_pair_shift""]","[""length_stratified_endpoint_pair_shift""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,length_stratum,csv_column,Technical-validation field `length_stratum`.,string,string,not_applicable,False,0,0.0,[],"[""q4_long"", ""q3"", ""q1_short""]","[""q1_short"", ""q2"", ""q3"", ""q4_long""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,permuted_source_branch_id,csv_column,Identifier field `permuted_source_branch_id` in `validation/matcher_negative_control_names.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""ATPL_00039"", ""ATPL_00028"", ""ATPL_00042""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,original_from_facility_code,csv_column,Identifier field `original_from_facility_code` in `validation/matcher_negative_control_names.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""0114S5001700"", ""0114S5022700"", ""1101S5423500""]",,facility_code,E-REDES public facility code fields,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,original_from_facility_name,csv_column,Technical-validation field `original_from_facility_name`.,string,string,not_applicable,False,0,0.0,[],"[""BUSTOS"", ""OLIVEIRA DO BAIRRO"", ""MERCEANA""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,original_to_facility_code,csv_column,Identifier field `original_to_facility_code` in `validation/matcher_negative_control_names.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""0608S5006500"", ""0114S5001700"", ""1101S5335200""]",,facility_code,E-REDES public facility code fields,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names.csv,technical_validation,csv,original_to_facility_name,csv_column,Technical-validation field `original_to_facility_name`.,string,string,not_applicable,False,0,0.0,[],"[""MIRA"", ""BUSTOS"", ""VALE TEJO""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.branches_tested,json_pointer,Technical-validation field `$.branches_tested`.,integer,integer,not_applicable,False,0,0.0,[],"[""358""]","[""358""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.claim_boundary,json_pointer,Technical-validation field `$.claim_boundary`.,string,string,not_applicable,False,0,0.0,[],"[""This negative control tests name-evidence selectivity only. It does not estimate topology precision, recall, operator...""]","[""This negative control tests name-evidence selectivity only. It does not estimate topology precision, recall, operator validation, or real-grid completeness.""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.control_design,json_pointer,Technical-validation field `$.control_design`.,string,string,not_applicable,False,0,0.0,[],"[""length_stratified_endpoint_pair_shift""]","[""length_stratified_endpoint_pair_shift""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.corrupted_fields,json_pointer,Technical-validation field `$.corrupted_fields`.,string,string,not_applicable,False,0,0.0,[],"[""<array len=4>""]","[""<array len=4>""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.corrupted_fields[*],json_pointer,Technical-validation field `$.corrupted_fields[*]`.,string,string,not_applicable,False,0,0.0,[],"[""from_facility_name"", ""to_facility_name"", ""from_facility_code""]","[""from_facility_code"", ""from_facility_name"", ""to_facility_code"", ""to_facility_name""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.generated_at,json_pointer,Technical-validation field `$.generated_at`.,string,datetime_or_date,not_applicable,False,0,0.0,[],"[""2026-07-14T13:25:26+00:00""]","[""2026-07-14T13:25:26+00:00""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.any_name_evidence_branches,json_pointer,Technical-validation field `$.negative_control.any_name_evidence_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""12""]","[""12""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.any_name_evidence_rate,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.negative_control.any_name_evidence_rate`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.0335195530726257""]","[""0.0335195530726257""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.branches,json_pointer,Technical-validation field `$.negative_control.branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""358""]","[""358""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.partial_name_nearby_branches,json_pointer,Technical-validation field `$.negative_control.partial_name_nearby_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""3""]","[""3""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.status_counts.OSM_GEOMETRY_MEDIUM,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""14""]","[""14""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.status_counts.OSM_GEOMETRY_OPERATOR_STRONG,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""325""]","[""325""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.status_counts.OSM_NAME_OPERATOR_STRONG,json_pointer,Technical-validation field `$.negative_control.status_counts.OSM_NAME_OPERATOR_STRONG`.,integer,integer,count,False,0,0.0,[],"[""9""]","[""9""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.status_counts.OSM_NEARBY_WEAK,json_pointer,Technical-validation field `$.negative_control.status_counts.OSM_NEARBY_WEAK`.,integer,integer,count,False,0,0.0,[],"[""7""]","[""7""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.status_counts.OSM_PARTIAL_NAME_NEARBY,json_pointer,Technical-validation field `$.negative_control.status_counts.OSM_PARTIAL_NAME_NEARBY`.,integer,integer,count,False,0,0.0,[],"[""3""]","[""3""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.strong_name_evidence_branches,json_pointer,Technical-validation field `$.negative_control.strong_name_evidence_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""9""]","[""9""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.negative_control.strong_name_evidence_rate,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.negative_control.strong_name_evidence_rate`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.025139664804469275""]","[""0.025139664804469275""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.outputs.negative_control_matches,json_pointer,Technical-validation field `$.outputs.negative_control_matches`.,string,string,not_applicable,False,0,0.0,[],"[""data/processed/topology_validation/matcher_negative_control_names.csv""]","[""data/processed/topology_validation/matcher_negative_control_names.csv""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.outputs.report,json_pointer,Technical-validation field `$.outputs.report`.,string,string,not_applicable,False,0,0.0,[],"[""reports/103_pt60_endpoint_name_negative_control.md""]","[""reports/103_pt60_endpoint_name_negative_control.md""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.outputs.summary,json_pointer,Technical-validation field `$.outputs.summary`.,string,string,not_applicable,False,0,0.0,[],"[""data/processed/topology_validation/matcher_negative_control_names_summary.json""]","[""data/processed/topology_validation/matcher_negative_control_names_summary.json""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.preserved_fields,json_pointer,Technical-validation field `$.preserved_fields`.,string,string,not_applicable,False,0,0.0,[],"[""<array len=7>""]","[""<array len=7>""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.preserved_fields[*],json_pointer,Technical-validation field `$.preserved_fields[*]`.,string,string,not_applicable,False,0,0.0,[],"[""branch_id"", ""geometry"", ""voltage""]","[""branch_id"", ""confidence_score"", ""geometry"", ""number_of_original_segments"", ""status"", ""total_length_km"", ""voltage""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.any_name_evidence_branches,json_pointer,Technical-validation field `$.real.any_name_evidence_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""239""]","[""239""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.any_name_evidence_rate,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.real.any_name_evidence_rate`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.6675977653631285""]","[""0.6675977653631285""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.branches,json_pointer,Technical-validation field `$.real.branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""358""]","[""358""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.partial_name_nearby_branches,json_pointer,Technical-validation field `$.real.partial_name_nearby_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""56""]","[""56""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.status_counts.OSM_GEOMETRY_MEDIUM,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""48""]","[""48""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.status_counts.OSM_GEOMETRY_OPERATOR_STRONG,json_pointer,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",integer,geojson_geometry,count,False,0,0.0,[],"[""64""]","[""64""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.status_counts.OSM_NAME_OPERATOR_STRONG,json_pointer,Technical-validation field `$.real.status_counts.OSM_NAME_OPERATOR_STRONG`.,integer,integer,count,False,0,0.0,[],"[""183""]","[""183""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.status_counts.OSM_NEARBY_WEAK,json_pointer,Technical-validation field `$.real.status_counts.OSM_NEARBY_WEAK`.,integer,integer,count,False,0,0.0,[],"[""7""]","[""7""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.status_counts.OSM_PARTIAL_NAME_NEARBY,json_pointer,Technical-validation field `$.real.status_counts.OSM_PARTIAL_NAME_NEARBY`.,integer,integer,count,False,0,0.0,[],"[""56""]","[""56""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.strong_name_evidence_branches,json_pointer,Technical-validation field `$.real.strong_name_evidence_branches`.,integer,integer,not_applicable,False,0,0.0,[],"[""183""]","[""183""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.real.strong_name_evidence_rate,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.real.strong_name_evidence_rate`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.5111731843575419""]","[""0.5111731843575419""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.seed,json_pointer,Technical-validation field `$.seed`.,integer,integer,not_applicable,False,0,0.0,[],"[""20260714""]","[""20260714""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.strong_name_rate_drop,json_pointer,"Unitless score, ratio, coverage, percentage, or audit metric `$.strong_name_rate_drop`; interpret according to the file-level method documentation.",number,ratio_or_score,unitless,False,0,0.0,[],"[""0.4860335195530726""]","[""0.4860335195530726""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/matcher_negative_control_names_summary.json,technical_validation,json,$.strong_name_relative_reduction,json_pointer,Technical-validation field `$.strong_name_relative_reduction`.,number,latitude_degrees,decimal_degrees,False,0,0.0,[],"[""0.9508196721311475""]","[""0.9508196721311475""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,osm_type,csv_column,Technical-validation field `osm_type`.,string,string,not_applicable,False,0,0.0,[],"[""way""]","[""way""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,osm_id,csv_column,Identifier field `osm_id` in `validation/pt_osm_openinframap_60kv_evidence.csv`.,integer,identifier,not_applicable,False,0,0.0,[],"[""95697708"", ""95697713"", ""95697720""]",,external_source_identifier,OpenStreetMap way/relation/node identifier,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,power,csv_column,Technical-validation field `power`.,string,string,not_applicable,False,0,0.0,[],"[""line"", ""cable""]","[""cable"", ""line""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,voltage,csv_column,Voltage class encoded in the public source or derived candidate record.,string,voltage,kV or V as encoded by field; see field description,False,0,0.0,[],"[""60000"", ""30000;60000"", ""60000;15000""]","[""15000;60000"", ""30000;60000"", ""60000"", ""60000;0"", ""60000;15000"", ""60000;15000;60000""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,operator,csv_column,Technical-validation field `operator`.,string,string,not_applicable,True,21,0.003783,"[""""]","[""E-REDES"", ""Águas do Algarve"", ""Nadara""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,name,csv_column,Technical-validation field `name`.,string,string,not_applicable,True,4348,0.783282,"[""""]","[""Lagos - Picos Verdes & PS Bensafrim"", ""Portimão (REN) - Poldra"", ""Porto de Lagos - Lagos I""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,ref,csv_column,Technical-validation field `ref`.,string,string,not_applicable,True,4444,0.800576,"[""""]","[""LN60 6450"", ""LN60 0058"", ""LN60 0154""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,old_ref,csv_column,Technical-validation field `old_ref`.,string,string,not_applicable,True,5538,0.997658,"[""""]","[""LN60 0150"", ""LN60 1186 01"", ""LN60 1186""]","[""LN60 0150"", ""LN60 1186"", ""LN60 1186 01"", ""LN60 1196"", ""LN60 1320""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,old_name,csv_column,Technical-validation field `old_name`.,string,string,not_applicable,True,5532,0.996577,"[""""]","[""Poldra - Porto de Lagos"", ""PC Orbacém - Valença / France"", ""PC Orbacém - Valença""]","[""Ferro (REN) - Várzea"", ""PC Orbacém - Valença"", ""PC Orbacém - Valença / France"", ""Poldra - Porto de Lagos"", ""S. Martinho do Campo - Sousa"", ""Varosa - Amarante""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,circuits,csv_column,Technical-validation field `circuits`.,integer,integer,not_applicable,True,468,0.084309,"[""""]","[""2"", ""1"", ""4""]","[""1"", ""11"", ""13"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,cables,csv_column,Technical-validation field `cables`.,string,string,not_applicable,True,981,0.176725,"[""""]","[""6"", ""3"", ""4""]","[""1"", ""12"", ""18"", ""2"", ""3"", ""3;6"", ""4"", ""6"", ""7"", ""9""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,frequency,csv_column,Technical-validation field `frequency`.,integer,integer,not_applicable,True,172,0.030985,"[""""]","[""50"", ""0""]","[""0"", ""50""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,is_60kv,csv_column,Technical-validation field `is_60kv`.,boolean,voltage,kV or V as encoded by field; see field description,False,0,0.0,[],"[""True""]","[""True""]",none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
v1.0.0,validation/pt_osm_openinframap_60kv_evidence.csv,technical_validation,csv,geometry_length_km,csv_column,"Geometry field encoded as GeoJSON text; coordinates use longitude, latitude order unless explicitly documented otherwise.",number,geojson_geometry,WGS84 longitude/latitude coordinates unless otherwise stated,False,0,0.0,[],"[""1.3321385249658946"", ""16.082866184973195"", ""19.760204895918832""]",,none,,validation_evidence_not_ground_truth,Derived validation output using frozen PT60 artifacts and public OSM/OpenInfraMap evidence where applicable.,public
